"state_abb","DATE","PRCP","SNOW","TMAX","TMIN","Fog","HeavyFog","Thunder","Sleet","Hail","Glaze","Dust","Smoke","DriftSnow","Winds","Mist","Drizzle","Rain","FrzRain","Snow","UnknownPrec","IceFog","State","Demand.Loss..MW.","Date.of.Restoration","Event.Type","Region","Month","dayName","Weekend","Blackout","Season"
"NY",2008-01-21,0,0,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Jan","Monday",0,0,"Winter"
"NY",2008-01-22,0,0,39,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"New York",NA,NA,NA,NA,"Jan","Tuesday",0,0,"Winter"
"NY",2008-01-23,0,0,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Jan","Wednesday",0,0,"Winter"
"NY",2008-01-24,0,0,34,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Jan","Thursday",0,0,"Winter"
"NY",2008-01-25,0,0,33,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Jan","Friday",0,0,"Winter"
"NY",2008-01-26,0,0,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Jan","Saturday",1,0,"Winter"
"NY",2008-01-27,0,0,39,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"New York",NA,NA,NA,NA,"Jan","Sunday",1,0,"Winter"
"NY",2008-01-28,0,0,42,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Jan","Monday",0,0,"Winter"
"NY",2008-01-29,0.01,0,43,30,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Jan","Tuesday",0,0,"Winter"
"NY",2008-01-30,0.08,0,49,32,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"New York",50,"2008-02-01","Weather","Northeast","Jan","Wednesday",0,1,"Winter"
"NY",2008-01-31,0,0,38,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Jan","Thursday",0,0,"Winter"
"NY",2008-02-01,1.63,0,53,32,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,"New York",NA,NA,NA,NA,"Feb","Friday",0,0,"Winter"
"NY",2008-02-02,0,0,43,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Feb","Saturday",1,0,"Winter"
"NY",2008-02-03,0,0,49,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Feb","Sunday",1,0,"Winter"
"NY",2008-02-04,0.07,0,42,34,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,"New York",NA,NA,NA,NA,"Feb","Monday",0,0,"Winter"
"NY",2008-02-05,0.05,0,52,38,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Feb","Tuesday",0,0,"Winter"
"NY",2008-02-06,0.04,0,68,41,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Feb","Wednesday",0,0,"Winter"
"NY",2008-02-07,0.05,0,49,38,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Feb","Thursday",0,0,"Winter"
"NY",2008-02-08,0,0,45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Feb","Friday",0,0,"Winter"
"NY",2008-02-09,0.06,0,44,37,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Feb","Saturday",1,0,"Winter"
"NY",2008-02-10,0,0,44,15,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,"New York",NA,NA,NA,NA,"Feb","Sunday",1,0,"Winter"
"NY",2008-02-11,0,0,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Feb","Monday",0,0,"Winter"
"NY",2008-02-12,0.55,2.8,31,17,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,"New York",NA,NA,NA,NA,"Feb","Tuesday",0,0,"Winter"
"NY",2008-02-13,1.94,0,54,31,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,"New York",NA,NA,NA,NA,"Feb","Wednesday",0,0,"Winter"
"NY",2008-02-14,0,0,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Feb","Thursday",0,0,"Winter"
"NY",2008-02-15,0,0,47,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Feb","Friday",0,0,"Winter"
"NY",2008-02-16,0,0,34,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Feb","Saturday",1,0,"Winter"
"NY",2008-02-17,0.23,0,53,30,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Feb","Sunday",1,0,"Winter"
"NY",2008-02-18,0.27,0,64,40,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Feb","Monday",0,0,"Winter"
"NY",2008-02-19,0,0,41,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Feb","Tuesday",0,0,"Winter"
"NY",2008-02-20,0,0,32,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Feb","Wednesday",0,0,"Winter"
"NY",2008-02-21,0,0,33,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Feb","Thursday",0,0,"Winter"
"NY",2008-02-22,0.7,6,34,25,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,"New York",NA,NA,NA,NA,"Feb","Friday",0,0,"Winter"
"NY",2008-02-23,0.01,0,34,28,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,"New York",NA,NA,NA,NA,"Feb","Saturday",1,0,"Winter"
"NY",2008-02-24,0,0,39,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Feb","Sunday",1,0,"Winter"
"NY",2008-02-25,0,0,48,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Feb","Monday",0,0,"Winter"
"NY",2008-02-26,0.21,0,47,38,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Feb","Tuesday",0,0,"Winter"
"NY",2008-02-27,0,0,44,22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Feb","Wednesday",0,0,"Winter"
"NY",2008-02-28,0,0,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Feb","Thursday",0,0,"Winter"
"NY",2008-02-29,0.14,0.2,35,17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,"New York",NA,NA,NA,NA,"Feb","Friday",0,0,"Winter"
"NY",2008-03-01,0.14,0,46,33,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,"New York",NA,NA,NA,NA,"Mar","Saturday",1,0,"Winter"
"NY",2008-03-02,0,0,43,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Sunday",1,0,"Winter"
"NY",2008-03-03,0,0,55,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Monday",0,0,"Winter"
"NY",2008-03-04,0.19,0,63,45,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Tuesday",0,0,"Winter"
"NY",2008-03-05,0.3,0,57,37,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Wednesday",0,0,"Winter"
"NY",2008-03-06,0,0,49,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Thursday",0,0,"Winter"
"NY",2008-03-07,1.21,0,45,36,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Friday",0,0,"Winter"
"NY",2008-03-08,0.75,0,57,36,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Saturday",1,0,"Winter"
"NY",2008-03-09,0,0,42,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Sunday",1,0,"Winter"
"NY",2008-03-10,0,0,45,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Monday",0,0,"Winter"
"NY",2008-03-11,0,0,49,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Tuesday",0,0,"Winter"
"NY",2008-03-12,0,0,47,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Wednesday",0,0,"Winter"
"NY",2008-03-13,0,0,45,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Thursday",0,0,"Winter"
"NY",2008-03-14,0.02,0,56,40,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Friday",0,0,"Winter"
"NY",2008-03-15,0.11,0,56,41,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Saturday",1,0,"Spring"
"NY",2008-03-16,0.04,0,47,35,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Sunday",1,0,"Spring"
"NY",2008-03-17,0,0,50,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Monday",0,0,"Spring"
"NY",2008-03-18,0,0,44,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Tuesday",0,0,"Spring"
"NY",2008-03-19,0.95,0,53,41,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Wednesday",0,0,"Spring"
"NY",2008-03-20,0.22,0,58,36,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Thursday",0,0,"Spring"
"NY",2008-03-21,0,0,45,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Friday",0,0,"Spring"
"NY",2008-03-22,0,0,50,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Saturday",1,0,"Spring"
"NY",2008-03-23,0,0,48,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Sunday",1,0,"Spring"
"NY",2008-03-24,0,0,50,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Monday",0,0,"Spring"
"NY",2008-03-25,0,0,48,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Tuesday",0,0,"Spring"
"NY",2008-03-26,0,0,61,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Wednesday",0,0,"Spring"
"NY",2008-03-27,0,0,49,44,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Thursday",0,0,"Spring"
"NY",2008-03-28,0.01,0,48,38,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Friday",0,0,"Spring"
"NY",2008-03-29,0,0,47,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Saturday",1,0,"Spring"
"NY",2008-03-30,0,0,49,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Sunday",1,0,"Spring"
"NY",2008-03-31,0.14,0,57,37,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Mar","Monday",0,0,"Spring"
"NY",2008-04-01,0.3,0,67,54,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Tuesday",0,0,"Spring"
"NY",2008-04-02,0,0,54,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Wednesday",0,0,"Spring"
"NY",2008-04-03,0.05,0,50,33,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Thursday",0,0,"Spring"
"NY",2008-04-04,0.63,0,53,42,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Friday",0,0,"Spring"
"NY",2008-04-05,0.08,0,59,50,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Saturday",1,0,"Spring"
"NY",2008-04-06,0,0,51,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Sunday",1,0,"Spring"
"NY",2008-04-07,0,0,51,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Monday",0,0,"Spring"
"NY",2008-04-08,0,0,58,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Tuesday",0,0,"Spring"
"NY",2008-04-09,0.02,0,58,40,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Wednesday",0,0,"Spring"
"NY",2008-04-10,0,0,75,48,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Thursday",0,0,"Spring"
"NY",2008-04-11,0.08,0,61,49,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Friday",0,0,"Spring"
"NY",2008-04-12,0.34,0,76,48,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Saturday",1,0,"Spring"
"NY",2008-04-13,0,0,56,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Sunday",1,0,"Spring"
"NY",2008-04-14,0,0,58,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Monday",0,0,"Spring"
"NY",2008-04-15,0,0,61,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Tuesday",0,0,"Spring"
"NY",2008-04-16,0,0,68,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Wednesday",0,0,"Spring"
"NY",2008-04-17,0,0,73,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Thursday",0,0,"Spring"
"NY",2008-04-18,0,0,84,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Friday",0,0,"Spring"
"NY",2008-04-19,0,0,74,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Saturday",1,0,"Spring"
"NY",2008-04-20,0,0,64,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Sunday",1,0,"Spring"
"NY",2008-04-21,0,0,63,47,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Monday",0,0,"Spring"
"NY",2008-04-22,0,0,72,48,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Tuesday",0,0,"Spring"
"NY",2008-04-23,0,0,78,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Wednesday",0,0,"Spring"
"NY",2008-04-24,0,0,79,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Thursday",0,0,"Spring"
"NY",2008-04-25,0,0,71,56,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Friday",0,0,"Spring"
"NY",2008-04-26,0.01,0,64,51,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Saturday",1,0,"Spring"
"NY",2008-04-27,0.04,0,56,47,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Sunday",1,0,"Spring"
"NY",2008-04-28,1.18,0,58,47,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Monday",0,0,"Spring"
"NY",2008-04-29,0.04,0,57,46,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Tuesday",0,0,"Spring"
"NY",2008-04-30,0,0,57,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Apr","Wednesday",0,0,"Spring"
"NY",2008-05-01,0.06,0,60,44,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"May","Thursday",0,0,"Spring"
"NY",2008-05-02,0.15,0,54,49,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"May","Friday",0,0,"Spring"
"NY",2008-05-03,0,0,58,47,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"May","Saturday",1,0,"Spring"
"NY",2008-05-04,0.03,0,71,48,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"May","Sunday",1,0,"Spring"
"NY",2008-05-05,0,0,73,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"May","Monday",0,0,"Spring"
"NY",2008-05-06,0,0,79,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"May","Tuesday",0,0,"Spring"
"NY",2008-05-07,0,0,76,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"May","Wednesday",0,0,"Spring"
"NY",2008-05-08,0.03,0,73,63,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"May","Thursday",0,0,"Spring"
"NY",2008-05-09,1.27,0,64,48,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"May","Friday",0,0,"Spring"
"NY",2008-05-10,0,0,66,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"May","Saturday",1,0,"Spring"
"NY",2008-05-11,0,0,62,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"May","Sunday",1,0,"Spring"
"NY",2008-05-12,0.33,0,54,45,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"May","Monday",0,0,"Spring"
"NY",2008-05-13,0,0,72,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"May","Tuesday",0,0,"Spring"
"NY",2008-05-14,0,0,76,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"May","Wednesday",0,0,"Spring"
"NY",2008-05-15,0,0,75,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"May","Thursday",0,0,"Spring"
"NY",2008-05-16,0.95,0,62,49,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"May","Friday",0,0,"Spring"
"NY",2008-05-17,0.04,0,72,47,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"May","Saturday",1,0,"Spring"
"NY",2008-05-18,0.15,0,66,52,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"May","Sunday",1,0,"Spring"
"NY",2008-05-19,0,0,59,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"May","Monday",0,0,"Spring"
"NY",2008-05-20,0.45,0,56,48,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"May","Tuesday",0,0,"Spring"
"NY",2008-05-21,0,0,68,47,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"May","Wednesday",0,0,"Spring"
"NY",2008-05-22,0.08,0,60,47,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"May","Thursday",0,0,"Spring"
"NY",2008-05-23,0,0,69,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"May","Friday",0,0,"Spring"
"NY",2008-05-24,0,0,71,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"May","Saturday",1,0,"Spring"
"NY",2008-05-25,0,0,77,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"May","Sunday",1,0,"Spring"
"NY",2008-05-26,0,0,80,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"May","Monday",0,0,"Spring"
"NY",2008-05-27,0.23,0,83,60,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"May","Tuesday",0,0,"Spring"
"NY",2008-05-28,0,0,68,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"May","Wednesday",0,0,"Spring"
"NY",2008-05-29,0,0,75,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"May","Thursday",0,0,"Spring"
"NY",2008-05-30,0,0,82,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"May","Friday",0,0,"Spring"
"NY",2008-05-31,0.24,0,76,64,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"May","Saturday",1,0,"Spring"
"NY",2008-06-01,0,0,82,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Jun","Sunday",1,0,"Spring"
"NY",2008-06-02,0,0,80,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Jun","Monday",0,0,"Spring"
"NY",2008-06-03,0,0,84,64,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Jun","Tuesday",0,0,"Spring"
"NY",2008-06-04,0.67,0,71,57,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Jun","Wednesday",0,0,"Spring"
"NY",2008-06-05,0.01,0,74,61,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Jun","Thursday",0,0,"Spring"
"NY",2008-06-06,0,0,74,59,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Jun","Friday",0,0,"Spring"
"NY",2008-06-07,0,0,94,61,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Jun","Saturday",1,0,"Spring"
"NY",2008-06-08,0.1,0,93,74,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Jun","Sunday",1,0,"Spring"
"NY",2008-06-09,0,0,96,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Jun","Monday",0,0,"Spring"
"NY",2008-06-10,0.04,0,96,69,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,"New York",400,"2008-06-13","Weather","Northeast","Jun","Tuesday",0,1,"Spring"
"NY",2008-06-11,0,0,85,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",200,"2008-06-11","Uncontrolled Loss","Northeast","Jun","Wednesday",0,1,"Spring"
"NY",2008-06-12,0,0,85,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Jun","Thursday",0,0,"Spring"
"NY",2008-06-13,0,0,83,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Jun","Friday",0,0,"Spring"
"NY",2008-06-14,2.01,0,89,68,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Jun","Saturday",1,0,"Spring"
"NY",2008-06-15,0.08,0,83,65,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Jun","Sunday",1,0,"Summer"
"NY",2008-06-16,0.21,0,78,61,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Jun","Monday",0,0,"Summer"
"NY",2008-06-17,0,0,75,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Jun","Tuesday",0,0,"Summer"
"NY",2008-06-18,0.07,0,73,57,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Jun","Wednesday",0,0,"Summer"
"NY",2008-06-19,0,0,76,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"New York",NA,NA,NA,NA,"Jun","Thursday",0,0,"Summer"
"NY",2008-06-20,0.2,0,79,61,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Jun","Friday",0,0,"Summer"
"NY",2008-06-21,0,0,83,60,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Jun","Saturday",1,0,"Summer"
"NY",2008-06-22,0.05,0,79,69,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,"New York",NA,NA,NA,NA,"Jun","Sunday",1,0,"Summer"
