"state_abb","STATION","NAME","DATE","PRCP","SNOW","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT16","WT17","WT18","WT19","WT22","State","Demand Loss (MW)","Date of Restoration","Event Type","Region"
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-06-19,0,0,83,65,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-06-20,0,0,86,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-06-21,0,0,88,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-06-22,0,0,90,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-06-23,0,0,87,74,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-06-24,0,0,86,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-06-25,0,0,87,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-06-26,0,0,87,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-06-27,0.09,0,80,72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-06-28,0.11,0,90,70,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-06-29,0.58,0,87,65,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-06-30,0,0,80,67,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-01,0.03,0,80,67,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-02,0,0,92,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-03,0.13,0,90,71,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-04,0,0,87,68,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-05,0,0,92,72,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-06,0.54,0,96,70,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",0,NA,"Suspicious Activity","Northeast"
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-07,0,0,82,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-08,0.02,0,83,75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-09,0,0,89,75,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-10,2.54,0,77,73,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-11,0.76,0,83,72,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-12,0.04,0,87,71,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-13,0.02,0,86,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-14,0,0,85,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-15,0,0,82,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-16,0,0,78,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-17,0.03,0,84,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",0,NA,"Suspicious Activity","Northeast"
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-18,0,0,91,72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-19,0,0,94,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",675,NA,"Fuel Supply Deficiency","Northeast"
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-20,0,0,93,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-21,0,0,91,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-22,1.42,0,92,72,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-23,0,0,86,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-24,0.19,0,80,72,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",0,NA,"Suspicious Activity","Northeast"
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-25,0,0,88,72,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-26,0,0,92,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-27,0,0,93,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-28,0,0,93,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-29,0,0,90,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-30,0.08,0,92,74,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-07-31,0.78,0,82,70,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-01,0,0,88,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-02,0,0,89,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-03,0.54,0,88,70,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-04,0.55,0,79,70,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",3907,2020-08-07,"Weather","Northeast"
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-05,0,0,86,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-06,0,0,82,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-07,0.46,0,81,66,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",500,NA,"Weather","Northeast"
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-08,0,0,83,68,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-09,0,0,87,72,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-10,0,0,92,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",0,2020-08-10,"System Operations","Northeast"
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-11,0,0,88,78,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-12,1.76,0,90,72,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-13,0.24,0,79,72,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-14,0,0,86,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-15,0,0,84,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-16,0.21,0,72,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-17,0.14,0,81,64,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-18,0.2,0,82,63,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-19,0.14,0,75,66,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-20,0,0,80,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-21,0,0,83,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-22,0,0,88,73,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-23,0,0,86,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-24,0,0,90,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-25,0.36,0,89,71,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-26,0,0,77,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-27,0.42,0,90,66,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-28,0,0,85,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-29,0.01,0,81,72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-30,0,0,79,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-08-31,0,0,77,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-01,0.23,0,77,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-02,0.14,0,79,69,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-03,0.71,0,85,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-04,0,0,85,69,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-05,0,0,80,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-06,0,0,82,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-07,0,0,79,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-08,0,0,84,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-09,0,0,81,69,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-10,1.2,0,82,73,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-11,0,0,76,64,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-12,0,0,74,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-13,0,0,74,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-14,0,0,75,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-15,0,0,66,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-16,0,0,71,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-17,0,0,75,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-18,0,0,70,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-19,0,0,63,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-20,0,0,65,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-21,0,0,65,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-22,0,0,71,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-23,0,0,79,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-24,0,0,75,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-25,0,0,77,62,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-26,0,0,74,65,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-27,0.03,0,79,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-28,0.02,0,77,69,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-29,0.47,0,74,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-09-30,1.14,0,71,60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-10-01,0,0,72,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-10-02,0.04,0,65,53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-10-03,0,0,66,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-10-04,0,0,67,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-10-05,0,0,70,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-10-06,0,0,69,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-10-07,0.02,0,74,60,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",0,NA,"Weather","Northeast"
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-10-08,0,0,64,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-10-09,0,0,69,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-10-10,0,0,71,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-10-11,0,0,67,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-10-12,0.96,0,57,49,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-10-13,0.34,0,58,53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-10-14,0,0,67,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-10-15,0,0,71,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-10-16,1.36,0,66,47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-10-17,0.01,0,59,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-10-18,0,0,62,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-10-19,0,0,65,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
"NY","USW00094728","NY CITY CENTRAL PARK, NY US",2020-10-20,0,0,71,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New York",NA,NA,NA,NA
